학교명,학교종류,지역,설립구분,상태,기준연도,Measure Names,Measure Values
충청대학교,전문대학,충북,사립,기존,2024,예외자,135
충청대학교,전문대학,충북,사립,기존,2024,졸업자,1098
충청대학교,전문대학,충북,사립,기존,2023,취업률(%),68.968609865
충청대학교,전문대학,충북,사립,기존,2023,취업자,769
충청대학교,전문대학,충북,사립,기존,2023,예외자,282
충청대학교,전문대학,충북,사립,기존,2023,졸업자,1397
충청대학교,전문대학,충북,사립,기존,2022,취업률(%),70.370370370
충청대학교,전문대학,충북,사립,기존,2022,취업자,874
충청대학교,전문대학,충북,사립,기존,2022,예외자,168
충청대학교,전문대학,충북,사립,기존,2022,졸업자,1410
포항대학교,전문대학,경북,사립,기존,2024,취업률(%),73.019271949
포항대학교,전문대학,경북,사립,기존,2024,취업자,341
포항대학교,전문대학,경북,사립,기존,2024,예외자,26
포항대학교,전문대학,경북,사립,기존,2024,졸업자,493
포항대학교,전문대학,경북,사립,기존,2023,취업률(%),71.543086172
포항대학교,전문대학,경북,사립,기존,2023,취업자,357
포항대학교,전문대학,경북,사립,기존,2023,예외자,48
포항대학교,전문대학,경북,사립,기존,2023,졸업자,547
포항대학교,전문대학,경북,사립,기존,2022,취업률(%),71.633752244
포항대학교,전문대학,경북,사립,기존,2022,취업자,399
포항대학교,전문대학,경북,사립,기존,2022,예외자,45
포항대학교,전문대학,경북,사립,기존,2022,졸업자,602
한국골프과학기술대학교,전문대학,강원,사립,기존,2024,취업률(%),74.107142857
한국골프과학기술대학교,전문대학,강원,사립,기존,2024,취업자,83
한국골프과학기술대학교,전문대학,강원,사립,기존,2024,예외자,27
한국골프과학기술대학교,전문대학,강원,사립,기존,2024,졸업자,139
한국골프과학기술대학교,전문대학,강원,사립,기존,2023,취업률(%),65.833333333
한국골프과학기술대학교,전문대학,강원,사립,기존,2023,취업자,79
한국골프과학기술대학교,전문대학,강원,사립,기존,2023,예외자,23
한국골프과학기술대학교,전문대학,강원,사립,기존,2023,졸업자,143
한국골프과학기술대학교,전문대학,강원,사립,기존,2022,취업률(%),78.431372549
한국골프과학기술대학교,전문대학,강원,사립,기존,2022,취업자,80
한국골프과학기술대학교,전문대학,강원,사립,기존,2022,예외자,25
한국골프과학기술대학교,전문대학,강원,사립,기존,2022,졸업자,127
한국관광대학교,전문대학,경기,사립,기존,2024,취업률(%),68.775510204
한국관광대학교,전문대학,경기,사립,기존,2024,취업자,337
한국관광대학교,전문대학,경기,사립,기존,2024,예외자,69
한국관광대학교,전문대학,경기,사립,기존,2024,졸업자,559
한국관광대학교,전문대학,경기,사립,기존,2023,취업률(%),71.159420290
한국관광대학교,전문대학,경기,사립,기존,2023,취업자,491
한국관광대학교,전문대학,경기,사립,기존,2023,예외자,69
한국관광대학교,전문대학,경기,사립,기존,2023,졸업자,759
한국관광대학교,전문대학,경기,사립,기존,2022,취업률(%),70.354609929
한국관광대학교,전문대학,경기,사립,기존,2022,취업자,496
한국관광대학교,전문대학,경기,사립,기존,2022,예외자,85
한국관광대학교,전문대학,경기,사립,기존,2022,졸업자,790
한국농수산대학교,전문대학,전북,특별법국립,기존,2024,취업률(%),76.433121019
한국농수산대학교,전문대학,전북,특별법국립,기존,2024,취업자,360
한국농수산대학교,전문대학,전북,특별법국립,기존,2024,예외자,133
한국농수산대학교,전문대학,전북,특별법국립,기존,2024,졸업자,604
한국농수산대학교,전문대학,전북,특별법국립,기존,2023,취업률(%),82.165605096
한국농수산대학교,전문대학,전북,특별법국립,기존,2023,취업자,387
한국농수산대학교,전문대학,전북,특별법국립,기존,2023,예외자,100
한국농수산대학교,전문대학,전북,특별법국립,기존,2023,졸업자,571
한국농수산대학교,전문대학,전북,특별법국립,기존,2022,취업률(%),80.229226361
한국농수산대학교,전문대학,전북,특별법국립,기존,2022,취업자,280
한국농수산대학교,전문대학,전북,특별법국립,기존,2022,예외자,192
한국농수산대학교,전문대학,전북,특별법국립,기존,2022,졸업자,541
한국복지대학교,전문대학,경기,국립,폐교,2024,취업률(%),71.084337349
한국복지대학교,전문대학,경기,국립,폐교,2024,취업자,118
한국복지대학교,전문대학,경기,국립,폐교,2024,예외자,66
한국복지대학교,전문대학,경기,국립,폐교,2024,졸업자,232
한국복지대학교,전문대학,경기,국립,폐교,2023,취업률(%),74.025974026
한국복지대학교,전문대학,경기,국립,폐교,2023,취업자,114
한국복지대학교,전문대학,경기,국립,폐교,2023,예외자,68
한국복지대학교,전문대학,경기,국립,폐교,2023,졸업자,222
한국복지대학교,전문대학,경기,국립,폐교,2022,취업률(%),72.631578947
한국복지대학교,전문대학,경기,국립,폐교,2022,취업자,138
한국복지대학교,전문대학,경기,국립,폐교,2022,예외자,50
한국복지대학교,전문대학,경기,국립,폐교,2022,졸업자,240
한국복지사이버대학교,사이버대학(전문대학),경북,사립,기존,2024,취업률(%),72.549019608
한국복지사이버대학교,사이버대학(전문대학),경북,사립,기존,2024,취업자,703
한국복지사이버대학교,사이버대학(전문대학),경북,사립,기존,2024,예외자,21
한국복지사이버대학교,사이버대학(전문대학),경북,사립,기존,2024,졸업자,990
한국복지사이버대학교,사이버대학(전문대학),경북,사립,기존,2023,취업률(%),75.251141553
한국복지사이버대학교,사이버대학(전문대학),경북,사립,기존,2023,취업자,824
한국복지사이버대학교,사이버대학(전문대학),경북,사립,기존,2023,예외자,46
한국복지사이버대학교,사이버대학(전문대학),경북,사립,기존,2023,졸업자,1141
한국승강기대학교,전문대학,경남,사립,기존,2024,취업률(%),82.527881041
한국승강기대학교,전문대학,경남,사립,기존,2024,취업자,222
한국승강기대학교,전문대학,경남,사립,기존,2024,예외자,19
한국승강기대학교,전문대학,경남,사립,기존,2024,졸업자,288
한국승강기대학교,전문대학,경남,사립,기존,2023,취업률(%),80.144404332
한국승강기대학교,전문대학,경남,사립,기존,2023,취업자,222
한국승강기대학교,전문대학,경남,사립,기존,2023,예외자,23
한국승강기대학교,전문대학,경남,사립,기존,2023,졸업자,300
한국승강기대학교,전문대학,경남,사립,기존,2022,취업률(%),77.902621723
한국승강기대학교,전문대학,경남,사립,기존,2022,취업자,208
한국승강기대학교,전문대학,경남,사립,기존,2022,예외자,22
한국승강기대학교,전문대학,경남,사립,기존,2022,졸업자,289
한국영상대학교,전문대학,세종,사립,기존,2024,취업률(%),72.461928934
한국영상대학교,전문대학,세종,사립,기존,2024,취업자,571
한국영상대학교,전문대학,세종,사립,기존,2024,예외자,185
한국영상대학교,전문대학,세종,사립,기존,2024,졸업자,973
한국영상대학교,전문대학,세종,사립,기존,2023,취업률(%),74.129930394
한국영상대학교,전문대학,세종,사립,기존,2023,취업자,639
한국영상대학교,전문대학,세종,사립,기존,2023,예외자,242
한국영상대학교,전문대학,세종,사립,기존,2023,졸업자,1104
한국영상대학교,전문대학,세종,사립,기존,2022,취업률(%),76.483279396
한국영상대학교,전문대학,세종,사립,기존,2022,취업자,709
한국영상대학교,전문대학,세종,사립,기존,2022,예외자,245
한국영상대학교,전문대학,세종,사립,기존,2022,졸업자,1172
한국폴리텍 특성화대학 로봇캠퍼스,기능대학,경북,사립,기존,2024,취업률(%),73.333333333
한국폴리텍 특성화대학 로봇캠퍼스,기능대학,경북,사립,기존,2024,취업자,22
한국폴리텍 특성화대학 로봇캠퍼스,기능대학,경북,사립,기존,2024,예외자,3
한국폴리텍 특성화대학 로봇캠퍼스,기능대학,경북,사립,기존,2024,졸업자,33
한국폴리텍 특성화대학 로봇캠퍼스,기능대학,경북,사립,기존,2023,취업률(%),83.333333333
한국폴리텍 특성화대학 로봇캠퍼스,기능대학,경북,사립,기존,2023,취업자,50
한국폴리텍 특성화대학 로봇캠퍼스,기능대학,경북,사립,기존,2023,예외자,6
한국폴리텍 특성화대학 로봇캠퍼스,기능대학,경북,사립,기존,2023,졸업자,66
한국폴리텍 특성화대학 바이오캠퍼스,기능대학,충남,사립,기존,2024,취업률(%),78.378378378
한국폴리텍 특성화대학 바이오캠퍼스,기능대학,충남,사립,기존,2024,취업자,145
한국폴리텍 특성화대학 바이오캠퍼스,기능대학,충남,사립,기존,2024,예외자,5
한국폴리텍 특성화대학 바이오캠퍼스,기능대학,충남,사립,기존,2024,졸업자,190
한국폴리텍 특성화대학 바이오캠퍼스,기능대학,충남,사립,기존,2023,취업률(%),84.541062802
한국폴리텍 특성화대학 바이오캠퍼스,기능대학,충남,사립,기존,2023,취업자,175
한국폴리텍 특성화대학 바이오캠퍼스,기능대학,충남,사립,기존,2023,예외자,4
한국폴리텍 특성화대학 바이오캠퍼스,기능대학,충남,사립,기존,2023,졸업자,211
한국폴리텍 특성화대학 바이오캠퍼스,기능대학,충남,사립,기존,2022,취업률(%),89.528795812
한국폴리텍 특성화대학 바이오캠퍼스,기능대학,충남,사립,기존,2022,취업자,171
한국폴리텍 특성화대학 바이오캠퍼스,기능대학,충남,사립,기존,2022,예외자,5
한국폴리텍 특성화대학 바이오캠퍼스,기능대학,충남,사립,기존,2022,졸업자,196
한국폴리텍 특성화대학 반도체융합캠퍼스,기능대학,경기,사립,기존,2024,취업률(%),78.773584906
한국폴리텍 특성화대학 반도체융합캠퍼스,기능대학,경기,사립,기존,2024,취업자,167
한국폴리텍 특성화대학 반도체융합캠퍼스,기능대학,경기,사립,기존,2024,예외자,16
한국폴리텍 특성화대학 반도체융합캠퍼스,기능대학,경기,사립,기존,2024,졸업자,228
한국폴리텍 특성화대학 반도체융합캠퍼스,기능대학,경기,사립,기존,2023,취업률(%),75.092936803
한국폴리텍 특성화대학 반도체융합캠퍼스,기능대학,경기,사립,기존,2023,취업자,202
한국폴리텍 특성화대학 반도체융합캠퍼스,기능대학,경기,사립,기존,2023,예외자,22
한국폴리텍 특성화대학 반도체융합캠퍼스,기능대학,경기,사립,기존,2023,졸업자,291
한국폴리텍 특성화대학 반도체융합캠퍼스,기능대학,경기,사립,기존,2022,취업률(%),81.538461538
한국폴리텍 특성화대학 반도체융합캠퍼스,기능대학,경기,사립,기존,2022,취업자,212
한국폴리텍 특성화대학 반도체융합캠퍼스,기능대학,경기,사립,기존,2022,예외자,18
한국폴리텍 특성화대학 반도체융합캠퍼스,기능대학,경기,사립,기존,2022,졸업자,278
한국폴리텍 특성화대학 항공캠퍼스,기능대학,경남,사립,기존,2024,취업률(%),74
한국폴리텍 특성화대학 항공캠퍼스,기능대학,경남,사립,기존,2024,취업자,111
한국폴리텍 특성화대학 항공캠퍼스,기능대학,경남,사립,기존,2024,예외자,19
한국폴리텍 특성화대학 항공캠퍼스,기능대학,경남,사립,기존,2024,졸업자,169
한국폴리텍 특성화대학 항공캠퍼스,기능대학,경남,사립,기존,2023,취업률(%),76.339285714
한국폴리텍 특성화대학 항공캠퍼스,기능대학,경남,사립,기존,2023,취업자,171
한국폴리텍 특성화대학 항공캠퍼스,기능대학,경남,사립,기존,2023,예외자,36
한국폴리텍 특성화대학 항공캠퍼스,기능대학,경남,사립,기존,2023,졸업자,260
한국폴리텍 특성화대학 항공캠퍼스,기능대학,경남,사립,기존,2022,취업률(%),77.092511013
한국폴리텍 특성화대학 항공캠퍼스,기능대학,경남,사립,기존,2022,취업자,175
한국폴리텍 특성화대학 항공캠퍼스,기능대학,경남,사립,기존,2022,예외자,23
한국폴리텍 특성화대학 항공캠퍼스,기능대학,경남,사립,기존,2022,졸업자,250
한국폴리텍 I 대학 서울강서캠퍼스,기능대학,서울,사립,기존,2024,취업률(%),78.688524590
한국폴리텍 I 대학 서울강서캠퍼스,기능대학,서울,사립,기존,2024,취업자,144
한국폴리텍 I 대학 서울강서캠퍼스,기능대학,서울,사립,기존,2024,예외자,24
한국폴리텍 I 대학 서울강서캠퍼스,기능대학,서울,사립,기존,2024,졸업자,207
한국폴리텍 I 대학 서울강서캠퍼스,기능대학,서울,사립,기존,2023,취업률(%),79.041916168
한국폴리텍 I 대학 서울강서캠퍼스,기능대학,서울,사립,기존,2023,취업자,132
한국폴리텍 I 대학 서울강서캠퍼스,기능대학,서울,사립,기존,2023,예외자,31
한국폴리텍 I 대학 서울강서캠퍼스,기능대학,서울,사립,기존,2023,졸업자,198
한국폴리텍 I 대학 서울강서캠퍼스,기능대학,서울,사립,기존,2022,취업률(%),80.693069307
한국폴리텍 I 대학 서울강서캠퍼스,기능대학,서울,사립,기존,2022,취업자,163
한국폴리텍 I 대학 서울강서캠퍼스,기능대학,서울,사립,기존,2022,예외자,18
한국폴리텍 I 대학 서울강서캠퍼스,기능대학,서울,사립,기존,2022,졸업자,220
한국폴리텍 I 대학 서울정수캠퍼스,기능대학,서울,사립,기존,2024,취업률(%),77.802197802
한국폴리텍 I 대학 서울정수캠퍼스,기능대학,서울,사립,기존,2024,취업자,354
한국폴리텍 I 대학 서울정수캠퍼스,기능대학,서울,사립,기존,2024,예외자,37
한국폴리텍 I 대학 서울정수캠퍼스,기능대학,서울,사립,기존,2024,졸업자,492
한국폴리텍 I 대학 서울정수캠퍼스,기능대학,서울,사립,기존,2023,취업률(%),79.573712256
한국폴리텍 I 대학 서울정수캠퍼스,기능대학,서울,사립,기존,2023,취업자,448
한국폴리텍 I 대학 서울정수캠퍼스,기능대학,서울,사립,기존,2023,예외자,53
한국폴리텍 I 대학 서울정수캠퍼스,기능대학,서울,사립,기존,2023,졸업자,616
한국폴리텍 I 대학 서울정수캠퍼스,기능대학,서울,사립,기존,2022,취업률(%),76.801405975
한국폴리텍 I 대학 서울정수캠퍼스,기능대학,서울,사립,기존,2022,취업자,437
한국폴리텍 I 대학 서울정수캠퍼스,기능대학,서울,사립,기존,2022,예외자,70
한국폴리텍 I 대학 서울정수캠퍼스,기능대학,서울,사립,기존,2022,졸업자,639
한국폴리텍 I 대학 성남캠퍼스,기능대학,경기,사립,기존,2024,취업률(%),75.735294118
한국폴리텍 I 대학 성남캠퍼스,기능대학,경기,사립,기존,2024,취업자,206
한국폴리텍 I 대학 성남캠퍼스,기능대학,경기,사립,기존,2024,예외자,18
한국폴리텍 I 대학 성남캠퍼스,기능대학,경기,사립,기존,2024,졸업자,290
한국폴리텍 I 대학 성남캠퍼스,기능대학,경기,사립,기존,2023,취업률(%),75.942028986
한국폴리텍 I 대학 성남캠퍼스,기능대학,경기,사립,기존,2023,취업자,262
한국폴리텍 I 대학 성남캠퍼스,기능대학,경기,사립,기존,2023,예외자,23
한국폴리텍 I 대학 성남캠퍼스,기능대학,경기,사립,기존,2023,졸업자,368
한국폴리텍 I 대학 성남캠퍼스,기능대학,경기,사립,기존,2022,취업률(%),79.624664879
한국폴리텍 I 대학 성남캠퍼스,기능대학,경기,사립,기존,2022,취업자,297
한국폴리텍 I 대학 성남캠퍼스,기능대학,경기,사립,기존,2022,예외자,30
한국폴리텍 I 대학 성남캠퍼스,기능대학,경기,사립,기존,2022,졸업자,403
한국폴리텍 I 대학 제주캠퍼스,기능대학,제주,사립,기존,2024,취업률(%),76.923076923
한국폴리텍 I 대학 제주캠퍼스,기능대학,제주,사립,기존,2024,취업자,10
한국폴리텍 I 대학 제주캠퍼스,기능대학,제주,사립,기존,2024,예외자,4
한국폴리텍 I 대학 제주캠퍼스,기능대학,제주,사립,기존,2024,졸업자,17
한국폴리텍 I 대학 제주캠퍼스,기능대학,제주,사립,기존,2023,취업률(%),64.285714286
한국폴리텍 I 대학 제주캠퍼스,기능대학,제주,사립,기존,2023,취업자,9
한국폴리텍 I 대학 제주캠퍼스,기능대학,제주,사립,기존,2023,예외자,1
한국폴리텍 I 대학 제주캠퍼스,기능대학,제주,사립,기존,2023,졸업자,15
한국폴리텍 I 대학 제주캠퍼스,기능대학,제주,사립,기존,2022,취업률(%),69.230769231
한국폴리텍 I 대학 제주캠퍼스,기능대학,제주,사립,기존,2022,취업자,9
한국폴리텍 I 대학 제주캠퍼스,기능대학,제주,사립,기존,2022,예외자,4
한국폴리텍 I 대학 제주캠퍼스,기능대학,제주,사립,기존,2022,졸업자,17
한국폴리텍 II 대학 남인천캠퍼스,기능대학,인천,사립,기존,2024,취업률(%),95.348837209
한국폴리텍 II 대학 남인천캠퍼스,기능대학,인천,사립,기존,2024,취업자,41
한국폴리텍 II 대학 남인천캠퍼스,기능대학,인천,사립,기존,2024,예외자,2
한국폴리텍 II 대학 남인천캠퍼스,기능대학,인천,사립,기존,2024,졸업자,45
한국폴리텍 II 대학 남인천캠퍼스,기능대학,인천,사립,기존,2023,취업률(%),84.210526316
한국폴리텍 II 대학 남인천캠퍼스,기능대학,인천,사립,기존,2023,취업자,16
한국폴리텍 II 대학 남인천캠퍼스,기능대학,인천,사립,기존,2023,예외자,0
한국폴리텍 II 대학 남인천캠퍼스,기능대학,인천,사립,기존,2023,졸업자,19
한국폴리텍 II 대학 남인천캠퍼스,기능대학,인천,사립,기존,2022,취업률(%),100
한국폴리텍 II 대학 남인천캠퍼스,기능대학,인천,사립,기존,2022,취업자,12
한국폴리텍 II 대학 남인천캠퍼스,기능대학,인천,사립,기존,2022,예외자,0
한국폴리텍 II 대학 남인천캠퍼스,기능대학,인천,사립,기존,2022,졸업자,12
한국폴리텍 II 대학 인천캠퍼스,기능대학,인천,사립,기존,2024,취업률(%),74.324324324
한국폴리텍 II 대학 인천캠퍼스,기능대학,인천,사립,기존,2024,취업자,495
한국폴리텍 II 대학 인천캠퍼스,기능대학,인천,사립,기존,2024,예외자,67
한국폴리텍 II 대학 인천캠퍼스,기능대학,인천,사립,기존,2024,졸업자,733
한국폴리텍 II 대학 인천캠퍼스,기능대학,인천,사립,기존,2023,취업률(%),78.096479791
한국폴리텍 II 대학 인천캠퍼스,기능대학,인천,사립,기존,2023,취업자,599
한국폴리텍 II 대학 인천캠퍼스,기능대학,인천,사립,기존,2023,예외자,76
한국폴리텍 II 대학 인천캠퍼스,기능대학,인천,사립,기존,2023,졸업자,843
한국폴리텍 II 대학 인천캠퍼스,기능대학,인천,사립,기존,2022,취업률(%),78.887484197
한국폴리텍 II 대학 인천캠퍼스,기능대학,인천,사립,기존,2022,취업자,624
한국폴리텍 II 대학 인천캠퍼스,기능대학,인천,사립,기존,2022,예외자,92
한국폴리텍 II 대학 인천캠퍼스,기능대학,인천,사립,기존,2022,졸업자,883
한국폴리텍 II 대학 화성캠퍼스,기능대학,경기,사립,기존,2024,취업률(%),90
한국폴리텍 II 대학 화성캠퍼스,기능대학,경기,사립,기존,2024,취업자,9
한국폴리텍 II 대학 화성캠퍼스,기능대학,경기,사립,기존,2024,예외자,2
한국폴리텍 II 대학 화성캠퍼스,기능대학,경기,사립,기존,2024,졸업자,12
한국폴리텍 II 대학 화성캠퍼스,기능대학,경기,사립,기존,2023,취업률(%),80
한국폴리텍 II 대학 화성캠퍼스,기능대학,경기,사립,기존,2023,취업자,4
한국폴리텍 II 대학 화성캠퍼스,기능대학,경기,사립,기존,2023,예외자,0
한국폴리텍 II 대학 화성캠퍼스,기능대학,경기,사립,기존,2023,졸업자,5
한국폴리텍 III 대학 강릉캠퍼스,기능대학,강원,사립,기존,2024,취업률(%),90.909090909
한국폴리텍 III 대학 강릉캠퍼스,기능대학,강원,사립,기존,2024,취업자,50
한국폴리텍 III 대학 강릉캠퍼스,기능대학,강원,사립,기존,2024,예외자,6
한국폴리텍 III 대학 강릉캠퍼스,기능대학,강원,사립,기존,2024,졸업자,61
한국폴리텍 III 대학 강릉캠퍼스,기능대학,강원,사립,기존,2023,취업률(%),92.452830189
한국폴리텍 III 대학 강릉캠퍼스,기능대학,강원,사립,기존,2023,취업자,49
한국폴리텍 III 대학 강릉캠퍼스,기능대학,강원,사립,기존,2023,예외자,3
한국폴리텍 III 대학 강릉캠퍼스,기능대학,강원,사립,기존,2023,졸업자,56
한국폴리텍 III 대학 강릉캠퍼스,기능대학,강원,사립,기존,2022,취업률(%),85.454545455
한국폴리텍 III 대학 강릉캠퍼스,기능대학,강원,사립,기존,2022,취업자,47
한국폴리텍 III 대학 강릉캠퍼스,기능대학,강원,사립,기존,2022,예외자,3
한국폴리텍 III 대학 강릉캠퍼스,기능대학,강원,사립,기존,2022,졸업자,58
한국폴리텍 III 대학 원주캠퍼스,기능대학,강원,사립,기존,2024,취업률(%),80
한국폴리텍 III 대학 원주캠퍼스,기능대학,강원,사립,기존,2024,취업자,36
한국폴리텍 III 대학 원주캠퍼스,기능대학,강원,사립,기존,2024,예외자,3
한국폴리텍 III 대학 원주캠퍼스,기능대학,강원,사립,기존,2024,졸업자,48
한국폴리텍 III 대학 원주캠퍼스,기능대학,강원,사립,기존,2023,취업률(%),93.548387097
한국폴리텍 III 대학 원주캠퍼스,기능대학,강원,사립,기존,2023,취업자,29
한국폴리텍 III 대학 원주캠퍼스,기능대학,강원,사립,기존,2023,예외자,3
한국폴리텍 III 대학 원주캠퍼스,기능대학,강원,사립,기존,2023,졸업자,34
한국폴리텍 III 대학 원주캠퍼스,기능대학,강원,사립,기존,2022,취업률(%),81.818181818
한국폴리텍 III 대학 원주캠퍼스,기능대학,강원,사립,기존,2022,취업자,27
한국폴리텍 III 대학 원주캠퍼스,기능대학,강원,사립,기존,2022,예외자,5
한국폴리텍 III 대학 원주캠퍼스,기능대학,강원,사립,기존,2022,졸업자,38
한국폴리텍 III 대학 춘천캠퍼스,기능대학,강원,사립,기존,2024,취업률(%),78.125
한국폴리텍 III 대학 춘천캠퍼스,기능대학,강원,사립,기존,2024,취업자,75
한국폴리텍 III 대학 춘천캠퍼스,기능대학,강원,사립,기존,2024,예외자,2
한국폴리텍 III 대학 춘천캠퍼스,기능대학,강원,사립,기존,2024,졸업자,98
한국폴리텍 III 대학 춘천캠퍼스,기능대학,강원,사립,기존,2023,취업률(%),81.818181818
한국폴리텍 III 대학 춘천캠퍼스,기능대학,강원,사립,기존,2023,취업자,90
한국폴리텍 III 대학 춘천캠퍼스,기능대학,강원,사립,기존,2023,예외자,12
한국폴리텍 III 대학 춘천캠퍼스,기능대학,강원,사립,기존,2023,졸업자,122
한국폴리텍 III 대학 춘천캠퍼스,기능대학,강원,사립,기존,2022,취업률(%),82.882882883
한국폴리텍 III 대학 춘천캠퍼스,기능대학,강원,사립,기존,2022,취업자,92
한국폴리텍 III 대학 춘천캠퍼스,기능대학,강원,사립,기존,2022,예외자,12
한국폴리텍 III 대학 춘천캠퍼스,기능대학,강원,사립,기존,2022,졸업자,123
한국폴리텍 IV 대학 대전캠퍼스,기능대학,대전,사립,기존,2024,취업률(%),73.111782477
한국폴리텍 IV 대학 대전캠퍼스,기능대학,대전,사립,기존,2024,취업자,242
한국폴리텍 IV 대학 대전캠퍼스,기능대학,대전,사립,기존,2024,예외자,24
한국폴리텍 IV 대학 대전캠퍼스,기능대학,대전,사립,기존,2024,졸업자,355
한국폴리텍 IV 대학 대전캠퍼스,기능대학,대전,사립,기존,2023,취업률(%),79.192546584
한국폴리텍 IV 대학 대전캠퍼스,기능대학,대전,사립,기존,2023,취업자,255
한국폴리텍 IV 대학 대전캠퍼스,기능대학,대전,사립,기존,2023,예외자,28
한국폴리텍 IV 대학 대전캠퍼스,기능대학,대전,사립,기존,2023,졸업자,350
한국폴리텍 IV 대학 대전캠퍼스,기능대학,대전,사립,기존,2022,취업률(%),77.683615819
한국폴리텍 IV 대학 대전캠퍼스,기능대학,대전,사립,기존,2022,취업자,275
한국폴리텍 IV 대학 대전캠퍼스,기능대학,대전,사립,기존,2022,예외자,18
한국폴리텍 IV 대학 대전캠퍼스,기능대학,대전,사립,기존,2022,졸업자,372
한국폴리텍 IV 대학 아산캠퍼스,기능대학,충남,사립,기존,2024,취업률(%),77.840909091
한국폴리텍 IV 대학 아산캠퍼스,기능대학,충남,사립,기존,2024,취업자,137
한국폴리텍 IV 대학 아산캠퍼스,기능대학,충남,사립,기존,2024,예외자,19
한국폴리텍 IV 대학 아산캠퍼스,기능대학,충남,사립,기존,2024,졸업자,195
한국폴리텍 IV 대학 아산캠퍼스,기능대학,충남,사립,기존,2023,취업률(%),80.208333333
한국폴리텍 IV 대학 아산캠퍼스,기능대학,충남,사립,기존,2023,취업자,154
한국폴리텍 IV 대학 아산캠퍼스,기능대학,충남,사립,기존,2023,예외자,19
한국폴리텍 IV 대학 아산캠퍼스,기능대학,충남,사립,기존,2023,졸업자,211
한국폴리텍 IV 대학 아산캠퍼스,기능대학,충남,사립,기존,2022,취업률(%),83.412322275
한국폴리텍 IV 대학 아산캠퍼스,기능대학,충남,사립,기존,2022,취업자,176
한국폴리텍 IV 대학 아산캠퍼스,기능대학,충남,사립,기존,2022,예외자,29
한국폴리텍 IV 대학 아산캠퍼스,기능대학,충남,사립,기존,2022,졸업자,240
한국폴리텍 IV 대학 청주캠퍼스,기능대학,충북,사립,기존,2024,취업률(%),82.972136223
한국폴리텍 IV 대학 청주캠퍼스,기능대학,충북,사립,기존,2024,취업자,268
한국폴리텍 IV 대학 청주캠퍼스,기능대학,충북,사립,기존,2024,예외자,10
한국폴리텍 IV 대학 청주캠퍼스,기능대학,충북,사립,기존,2024,졸업자,333
한국폴리텍 IV 대학 청주캠퍼스,기능대학,충북,사립,기존,2023,취업률(%),82.467532468
한국폴리텍 IV 대학 청주캠퍼스,기능대학,충북,사립,기존,2023,취업자,254
한국폴리텍 IV 대학 청주캠퍼스,기능대학,충북,사립,기존,2023,예외자,13
한국폴리텍 IV 대학 청주캠퍼스,기능대학,충북,사립,기존,2023,졸업자,321
한국폴리텍 IV 대학 청주캠퍼스,기능대학,충북,사립,기존,2022,취업률(%),82.831325301
한국폴리텍 IV 대학 청주캠퍼스,기능대학,충북,사립,기존,2022,취업자,275
한국폴리텍 IV 대학 청주캠퍼스,기능대학,충북,사립,기존,2022,예외자,15
한국폴리텍 IV 대학 청주캠퍼스,기능대학,충북,사립,기존,2022,졸업자,347
한국폴리텍 IV 대학 충남캠퍼스,기능대학,충남,사립,기존,2024,취업률(%),81.25
한국폴리텍 IV 대학 충남캠퍼스,기능대학,충남,사립,기존,2024,취업자,52
한국폴리텍 IV 대학 충남캠퍼스,기능대학,충남,사립,기존,2024,예외자,6
한국폴리텍 IV 대학 충남캠퍼스,기능대학,충남,사립,기존,2024,졸업자,70
한국폴리텍 IV 대학 충남캠퍼스,기능대학,충남,사립,기존,2023,취업률(%),83.333333333
한국폴리텍 IV 대학 충남캠퍼스,기능대학,충남,사립,기존,2023,취업자,65
한국폴리텍 IV 대학 충남캠퍼스,기능대학,충남,사립,기존,2023,예외자,13
한국폴리텍 IV 대학 충남캠퍼스,기능대학,충남,사립,기존,2023,졸업자,91
한국폴리텍 IV 대학 충남캠퍼스,기능대학,충남,사립,기존,2022,취업률(%),81.481481481
한국폴리텍 IV 대학 충남캠퍼스,기능대학,충남,사립,기존,2022,취업자,88
한국폴리텍 IV 대학 충남캠퍼스,기능대학,충남,사립,기존,2022,예외자,15
한국폴리텍 IV 대학 충남캠퍼스,기능대학,충남,사립,기존,2022,졸업자,123
한국폴리텍 V 대학 광주캠퍼스,기능대학,광주,사립,기존,2024,취업률(%),75.916230366
한국폴리텍 V 대학 광주캠퍼스,기능대학,광주,사립,기존,2024,취업자,290
한국폴리텍 V 대학 광주캠퍼스,기능대학,광주,사립,기존,2024,예외자,15
한국폴리텍 V 대학 광주캠퍼스,기능대학,광주,사립,기존,2024,졸업자,397
한국폴리텍 V 대학 광주캠퍼스,기능대학,광주,사립,기존,2023,취업률(%),84.415584416
한국폴리텍 V 대학 광주캠퍼스,기능대학,광주,사립,기존,2023,취업자,260
한국폴리텍 V 대학 광주캠퍼스,기능대학,광주,사립,기존,2023,예외자,26
한국폴리텍 V 대학 광주캠퍼스,기능대학,광주,사립,기존,2023,졸업자,334
한국폴리텍 V 대학 광주캠퍼스,기능대학,광주,사립,기존,2022,취업률(%),82.479784367
한국폴리텍 V 대학 광주캠퍼스,기능대학,광주,사립,기존,2022,취업자,306
한국폴리텍 V 대학 광주캠퍼스,기능대학,광주,사립,기존,2022,예외자,21
