기준연도,학교종류,설립구분,지역,상태,학교,단과대학,학과,입학정원,수업료,등록금,관련학과
2026,사이버대학(대학),사립,서울,기존,서울디지털대학교,단과대구분없음,정보보안전공,83,"2,303,349.5","2,303,349.5",
2026,사이버대학(대학),사립,서울,기존,서울디지털대학교,단과대구분없음,조형예술전공,80,"2,529,000","2,529,000",
2026,사이버대학(대학),사립,서울,기존,서울디지털대학교,단과대구분없음,중국전공,5,"2,160,000","2,160,000",
2026,사이버대학(대학),사립,서울,기존,서울디지털대학교,단과대구분없음,컴퓨터공학과,250,"2,305,476.1","2,305,476.1",
2026,사이버대학(대학),사립,서울,기존,서울디지털대학교,단과대구분없음,탐정학과,147,"2,306,632.7","2,306,632.7",
2026,사이버대학(대학),사립,서울,기존,서울디지털대학교,단과대구분없음,패션학과,154,"2,304,759.9","2,304,759.9",
2026,사이버대학(대학),사립,서울,기존,서울디지털대학교,단과대구분없음,평생교육전공,6,"2,136,000","2,136,000",
2026,사이버대학(대학),사립,서울,기존,서울디지털대학교,단과대구분없음,회화과,605,"2,305,755.4","2,305,755.4",
2026,사이버대학(대학),사립,서울,기존,서울사이버대학교,단과대구분없음,미래창의융합계열,"10,901","2,850,600.1","2,850,600.1",
2026,대학교,공립,서울,기존,서울시립대학교,도시과학대학,건축학부 건축공학전공,148,"2,848,000","2,848,000",
2026,대학교,공립,서울,기존,서울시립대학교,도시과학대학,건축학부 건축학전공(5년제),186,"2,848,000","2,848,000",
2026,대학교,공립,서울,기존,서울시립대학교,경영대학,경영학부,815,"2,156,000","2,156,000",
2026,대학교,공립,서울,기존,서울시립대학교,정경대학,경제학부,334,"2,156,000","2,156,000",
2026,대학교,공립,서울,기존,서울시립대학교,도시과학대학,공간정보공학과,113,"2,848,000","2,848,000",
2026,대학교,공립,서울,기존,서울시립대학교,도시과학대학,교통공학과,93,"2,848,000","2,848,000",
2026,대학교,공립,서울,기존,서울시립대학교,인문대학,국사학과,95,"2,156,000","2,156,000",
2026,대학교,공립,서울,기존,서울시립대학교,인문대학,국어국문학과,101,"2,156,000","2,156,000",
2026,대학교,공립,서울,기존,서울시립대학교,정경대학,국제관계학과,163,"2,156,000","2,156,000",
2026,대학교,공립,서울,기존,서울시립대학교,공과대학,기계정보공학과,148,"2,848,000","2,848,000",
2026,대학교,공립,서울,기존,서울시립대학교,도시과학대학,도시공학과,104,"2,848,000","2,848,000",
2026,대학교,공립,서울,기존,서울시립대학교,도시과학대학,도시사회학과,139,"2,156,000","2,156,000",
2026,대학교,공립,서울,기존,서울시립대학교,도시과학대학,도시행정학과,148,"2,156,000","2,156,000",
2026,대학교,공립,서울,기존,서울시립대학교,예술체육대학,디자인학과,116,"3,046,000","3,046,000",
2026,대학교,공립,서울,기존,서울시립대학교,자연과학대학,물리학과,110,"2,590,000","2,590,000",
2026,대학교,공립,서울,기존,서울시립대학교,정경대학,사회복지학과,148,"2,156,000","2,156,000",
2026,대학교,공립,서울,기존,서울시립대학교,예술체육대학,산업디자인학과,29,"3,046,000","3,046,000",
2026,대학교,공립,서울,기존,서울시립대학교,자연과학대학,생명과학과,140,"2,590,000","2,590,000",
2026,대학교,공립,서울,기존,서울시립대학교,정경대학,세무학과,253,"2,156,000","2,156,000",
2026,대학교,공립,서울,기존,서울시립대학교,자연과학대학,수학과,148,"2,376,000","2,376,000",
2026,대학교,공립,서울,기존,서울시립대학교,예술체육대학,스포츠과학과,152,"2,892,000","2,892,000",
2026,대학교,공립,서울,기존,서울시립대학교,공과대학,신소재공학과,168,"2,848,000","2,848,000",
2026,대학교,공립,서울,기존,서울시립대학교,인문대학,영어영문학과,140,"2,156,000","2,156,000",
2026,대학교,공립,서울,기존,서울시립대학교,자연과학대학,융합응용화학과,80,"2,590,000","2,590,000",
2026,대학교,공립,서울,기존,서울시립대학교,자유융합대학,융합전공학부 국사학-도시역사경관학 전공,6,"2,156,000","2,156,000",
2026,대학교,공립,서울,기존,서울시립대학교,자유융합대학,융합전공학부 국제관계학-빅데이터분석학 전공,12,"2,156,000","2,156,000",
2026,대학교,공립,서울,기존,서울시립대학교,자유융합대학,융합전공학부 도시공학-국제도시개발학 전공,6,"2,848,000","2,848,000",
2026,대학교,공립,서울,기존,서울시립대학교,자유융합대학,융합전공학부 도시공학-도시부동산기획경영학 전공,6,"2,848,000","2,848,000",
2026,대학교,공립,서울,기존,서울시립대학교,자유융합대학,융합전공학부 도시사회학-국제도시개발학 전공,9,"2,156,000","2,156,000",
2026,대학교,공립,서울,기존,서울시립대학교,자유융합대학,융합전공학부 물리학-나노반도체물리학,6,"2,590,000","2,590,000",
2026,대학교,공립,서울,기존,서울시립대학교,자유융합대학,융합전공학부 조경학-환경생태도시학전공,6,"2,848,000","2,848,000",
2026,대학교,공립,서울,기존,서울시립대학교,자유융합대학,융합전공학부 철학-동아시아문화학 전공,6,"2,156,000","2,156,000",
2026,대학교,공립,서울,기존,서울시립대학교,예술체육대학,음악학과,116,"3,396,000","3,396,000",
2026,대학교,공립,서울,기존,서울시립대학교,공과대학,인공지능학과,60,"2,848,000","2,848,000",
2026,대학교,공립,서울,기존,서울시립대학교,인공지능융합대학,인공지능학과,38,"2,848,000","2,848,000",
2026,대학교,공립,서울,기존,서울시립대학교,자유융합대학,자유전공학부,216,"2,156,000","2,156,000",
2026,대학교,공립,서울,기존,서울시립대학교,자유융합대학,자유전공학부(인문),39,"2,156,000","2,156,000",
2026,대학교,공립,서울,기존,서울시립대학교,자유융합대학,자유전공학부(자연),39,"2,156,000","2,156,000",
2026,대학교,공립,서울,기존,서울시립대학교,공과대학,전자전기컴퓨터공학부,559,"2,848,000","2,848,000",
2026,대학교,공립,서울,기존,서울시립대학교,예술체육대학,조각학과,144,"3,046,000","3,046,000",
2026,대학교,공립,서울,기존,서울시립대학교,도시과학대학,조경학과,110,"2,848,000","2,848,000",
2026,대학교,공립,서울,기존,서울시립대학교,인문대학,중국어문화학과,93,"2,156,000","2,156,000",
2026,대학교,공립,서울,기존,서울시립대학교,인문대학,철학과,95,"2,156,000","2,156,000",
2026,대학교,공립,서울,기존,서울시립대학교,자유융합대학,첨단융합학부 융합바이오헬스전공,10,"2,590,000","2,590,000",
2026,대학교,공립,서울,기존,서울시립대학교,인공지능융합대학,첨단융합학부 융합바이오헬스전공,6,"2,590,000","2,590,000",
2026,대학교,공립,서울,기존,서울시립대학교,자유융합대학,첨단융합학부 지능형반도체전공,20,"2,848,000","2,848,000",
2026,대학교,공립,서울,기존,서울시립대학교,인공지능융합대학,첨단융합학부 지능형반도체전공,26,"2,848,000","2,848,000",
2026,대학교,공립,서울,기존,서울시립대학교,인공지능융합대학,첨단융합학부 첨단인공지능전공,5,"2,848,000","2,848,000",
2026,대학교,공립,서울,기존,서울시립대학교,자유융합대학,첨단융합학부 첨단인공지능전공,10,"2,848,000","2,848,000",
2026,대학교,공립,서울,기존,서울시립대학교,공과대학,컴퓨터과학부,172,"2,848,000","2,848,000",
2026,대학교,공립,서울,기존,서울시립대학교,인공지능융합대학,컴퓨터과학부,53,"2,848,000","2,848,000",
2026,대학교,공립,서울,기존,서울시립대학교,공과대학,토목공학과,148,"2,848,000","2,848,000",
2026,대학교,공립,서울,기존,서울시립대학교,자연과학대학,통계학과,113,"2,590,000","2,590,000",
2026,대학교,공립,서울,기존,서울시립대학교,정경대학,행정학과,299,"2,156,000","2,156,000",
2026,대학교,공립,서울,기존,서울시립대학교,공과대학,화학공학과,186,"2,848,000","2,848,000",
2026,대학교,공립,서울,기존,서울시립대학교,도시과학대학,환경공학부,292,"2,848,000","2,848,000",
2026,대학교,공립,서울,기존,서울시립대학교,자연과학대학,환경원예학과,113,"2,590,000","2,590,000",
2026,대학교,공립,서울,기존,서울시립대학교,예술체육대학,환경조각학과,36,"3,046,000","3,046,000",
2026,대학교,사립,경기,기존,서울신학대학교,단과대구분없음,IT융합소프트웨어학과,78,"9,002,000","9,002,000",
2026,대학교,사립,경기,기존,서울신학대학교,단과대구분없음,IT융합학부,128,"9,079,500","9,079,500",
2026,대학교,사립,경기,기존,서울신학대학교,단과대구분없음,관광경영학과,118,"7,109,466.1","7,109,466.1",
2026,대학교,사립,경기,기존,서울신학대학교,단과대구분없음,교회음악과,151,"9,007,821.2","9,007,821.2",
2026,대학교,사립,경기,기존,서울신학대학교,단과대구분없음,글로벌경영학과,114,"7,112,070.2","7,112,070.2",
2026,대학교,사립,경기,기존,서울신학대학교,단과대구분없음,기독교교육과,170,"7,110,470.6","7,110,470.6",
2026,대학교,사립,경기,기존,서울신학대학교,단과대구분없음,데이터사이언스학과,38,"9,079,500","9,079,500",
2026,대학교,사립,경기,기존,서울신학대학교,단과대구분없음,사회복지학과,187,"7,108,812.8","7,108,812.8",
2026,대학교,사립,경기,기존,서울신학대학교,단과대구분없음,신학과,192,"7,110,328.1","7,110,328.1",
2026,대학교,사립,경기,기존,서울신학대학교,단과대구분없음,실용음악과,122,"9,011,573.8","9,011,573.8",
2026,대학교,사립,경기,기존,서울신학대학교,단과대구분없음,아동보육학과,150,"7,108,100","7,108,100",
2026,대학교,사립,경기,기존,서울신학대학교,단과대구분없음,유아교육과,116,"7,111,413.8","7,111,413.8",
2026,대학교,사립,경기,기존,서울신학대학교,단과대구분없음,일본어문화콘텐츠학과,125,"7,111,200","7,111,200",
2026,대학교,사립,경기,기존,서울신학대학교,단과대구분없음,자율전공학부,64,"8,113,921.9","8,113,921.9",
2026,대학교,사립,경기,기존,서울신학대학교,단과대구분없음,중국언어문화콘텐츠학과,115,"7,113,087","7,113,087",
2026,대학교,사립,서울,기존,서울여자대학교,인문대학,AI융합콘텐츠전공,27,"9,199,000","9,199,000",
2026,대학교,사립,서울,기존,서울여자대학교,미래산업융합대학,경영학과,305,"7,338,609.8","7,338,609.8",
2026,대학교,사립,서울,기존,서울여자대학교,사회과학대학,경제학과,189,"7,342,201.1","7,342,201.1",
2026,대학교,사립,서울,기존,서울여자대학교,아트앤디자인스쿨,공예_컬렉터블디자인전공,32,"10,699,000","10,699,000",
2026,대학교,사립,서울,기존,서울여자대학교,아트앤디자인스쿨,공예전공,96,"10,132,000","10,132,000",
2026,대학교,사립,서울,기존,서울여자대학교,과학기술융합대학,과학기술융합자유전공,65,"8,667,056.6","8,667,056.6",
2026,대학교,사립,서울,기존,서울여자대학교,사회과학대학,교육심리학과,60,"7,238,000","7,238,000",
2026,대학교,사립,서울,기존,서울여자대학교,인문대학,국어국문학과,189,"7,342,201.1","7,342,201.1",
2026,대학교,사립,서울,기존,서울여자대학교,인문대학,기독교학과,119,"7,349,613.4","7,349,613.4",
2026,대학교,사립,서울,기존,서울여자대학교,미래산업융합대학,데이터사이언스학과,160,"8,812,750","8,812,750",
2026,대학교,사립,서울,기존,서울여자대학교,인문대학,독어독문학과,36,"7,238,000","7,238,000",
2026,대학교,사립,서울,기존,서울여자대학교,인문대학,독일문화콘텐츠전공,100,"7,384,560","7,384,560",
2026,대학교,사립,서울,기존,서울여자대학교,미래산업융합대학,디지털미디어학과,210,"8,801,714.3","8,801,714.3",
2026,대학교,사립,서울,기존,서울여자대학교,인문대학,메타버스융합콘텐츠전공,57,"8,684,000","8,684,000",
2026,대학교,사립,서울,기존,서울여자대학교,사회과학대학,문헌정보학과,124,"7,341,419.4","7,341,419.4",
2026,대학교,사립,서울,기존,서울여자대학교,미래산업융합대학,미래산업융합자유전공,53,"8,410,195.7","8,410,195.7",
2026,대학교,사립,서울,기존,서울여자대학교,자연과학대학,바이오헬스융합학과,40,"8,684,000","8,684,000",
2026,대학교,사립,서울,기존,서울여자대학교,과학기술융합대학,바이오헬스융합학과,120,"8,855,666.7","8,855,666.7",
2026,대학교,사립,서울,기존,서울여자대학교,인문대학,불어불문학과,32,"7,238,000","7,238,000",
2026,대학교,사립,서울,기존,서울여자대학교,인문대학,사학과,111,"7,341,153.2","7,341,153.2",
2026,대학교,사립,서울,기존,서울여자대학교,사회과학대학,사회과학자유전공,78,"7,238,000","7,238,000",
2026,대학교,사립,서울,기존,서울여자대학교,사회과학대학,사회복지학과,175,"7,342,685.7","7,342,685.7",
2026,대학교,사립,서울,기존,서울여자대학교,미래산업융합대학,산업디자인학과,160,"10,273,750","10,273,750",
2026,대학교,사립,서울,기존,서울여자대학교,과학기술융합대학,생명환경공학과,87,"8,849,747.1","8,849,747.1",
2026,대학교,사립,서울,기존,서울여자대학교,미래산업융합대학,소프트웨어융합학과,106,"8,684,000","8,684,000",
2026,대학교,사립,서울,기존,서울여자대학교,미래산업융합대학,소프트웨어학과,30,"9,199,000","9,199,000",
2026,대학교,사립,서울,기존,서울여자대학교,자연과학대학,수학과,32,"8,448,000","8,448,000",
2026,대학교,사립,서울,기존,서울여자대학교,과학기술융합대학,수학과,79,"8,760,341.8","8,760,341.8",
2026,대학교,사립,서울,기존,서울여자대학교,사회과학대학,스포츠운동과학과,144,"8,812,750","8,812,750",
2026,대학교,사립,서울,기존,서울여자대학교,아트앤디자인스쿨,시각디자인전공,144,"10,273,750","10,273,750",
2026,대학교,사립,서울,기존,서울여자대학교,과학기술융합대학,식품공학과,85,"8,684,000","8,684,000",
2026,대학교,사립,서울,기존,서울여자대학교,과학기술융합대학,식품생명공학과,40,"9,199,000","9,199,000",
2026,대학교,사립,서울,기존,서울여자대학교,과학기술융합대학,식품영양학과,125,"8,848,800","8,848,800",
2026,대학교,사립,서울,기존,서울여자대학교,자연과학대학,식품응용시스템학부,100,"8,684,000","8,684,000",
2026,대학교,사립,서울,기존,서울여자대학교,사회과학대학,심리・인지과학학부,76,"7,467,000","7,467,000",
2026,대학교,사립,서울,기존,서울여자대학교,사회과학대학,아동학과,245,"7,342,685.7","7,342,685.7",
2026,대학교,사립,서울,기존,서울여자대학교,사회과학대학,언론영상학부,272,"7,339,029.4","7,339,029.4",
2026,대학교,사립,서울,기존,서울여자대학교,인문대학,영어영문학과,189,"7,342,201.1","7,342,201.1",
2026,대학교,사립,서울,기존,서울여자대학교,자연과학대학,원예생명조경학과,60,"8,684,000","8,684,000",
2026,대학교,사립,서울,기존,서울여자대학교,과학기술융합대학,원예생명조경학과,150,"8,848,800","8,848,800",
2026,대학교,사립,서울,기존,서울여자대학교,인문대학,인문자유전공,58,"7,340,840.5","7,340,840.5",
2026,대학교,사립,서울,기존,서울여자대학교,인문대학,일어일문학과,175,"7,342,685.7","7,342,685.7",
2026,대학교,사립,서울,기존,서울여자대학교,단과대구분없음,자유전공학부,320,"7,865,480","7,865,480",
2026,대학교,사립,서울,기존,서울여자대학교,학부대학,자유전공학부(과학기술융합),33,"9,199,000","9,199,000",
2026,대학교,사립,서울,기존,서울여자대학교,학부대학,자유전공학부(광역),136,"9,199,000","9,199,000",
2026,대학교,사립,서울,기존,서울여자대학교,학부대학,자유전공학부(미래산업융합),27,"9,199,000","9,199,000",
2026,대학교,사립,서울,기존,서울여자대학교,학부대학,자유전공학부(사회과학),40,"7,696,000","7,696,000",
2026,대학교,사립,서울,기존,서울여자대학교,학부대학,자유전공학부(인문),29,"7,696,000","7,696,000",
2026,대학교,사립,서울,기존,서울여자대학교,미래산업융합대학,정보보호학과,50,"8,684,000","8,684,000",
2026,대학교,사립,서울,기존,서울여자대학교,미래산업융합대학,정보보호학부,60,"8,684,000","8,684,000",
2026,대학교,사립,서울,기존,서울여자대학교,인문대학,중어중문학과,124,"7,341,419.4","7,341,419.4",
2026,대학교,사립,서울,기존,서울여자대학교,미래산업융합대학,지능정보보호학부,93,"8,933,193.5","8,933,193.5",
2026,대학교,사립,서울,기존,서울여자대학교,아트앤디자인스쿨,첨단미디어디자인전공,100,"10,273,750","10,273,750",
2026,대학교,사립,서울,기존,서울여자대학교,미래산업융합대학,패션산업학과,140,"8,801,714.3","8,801,714.3",
2026,대학교,사립,서울,기존,서울여자대학교,인문대학,프랑스문화콘텐츠전공,88,"7,383,727.3","7,383,727.3",
2026,대학교,사립,서울,기존,서울여자대학교,사회과학대학,행정학과,189,"7,342,201.1","7,342,201.1",
2026,대학교,사립,서울,기존,서울여자대학교,아트앤디자인스쿨,현대미술전공,144,"10,273,750","10,273,750",
2026,대학교,사립,서울,기존,서울여자대학교,과학기술융합대학,화학과,112,"8,849,535.7","8,849,535.7",
2026,대학교,사립,서울,기존,서울여자대학교,자연과학대학,화학생명환경과학부,90,"8,684,000","8,684,000",
2026,대학교,사립,경기,기존,서울장신대학교,단과대구분없음,교회음악과,67,"8,884,000","8,884,000",
2026,대학교,사립,경기,기존,서울장신대학교,단과대구분없음,목회실천학부,35,"7,132,000","7,132,000",
2026,대학교,사립,경기,기존,서울장신대학교,단과대구분없음,복지상담학부,164,"7,198,000","7,198,000",
2026,대학교,사립,경기,기존,서울장신대학교,단과대구분없음,신학부,69,"7,132,000","7,132,000",
2026,대학교,사립,경기,기존,서울장신대학교,단과대구분없음,실용음악과,81,"8,884,000","8,884,000",
2026,대학교,사립,서울,기존,서울한영대학교,인문대학,글로벌기독학부,20,"6,610,000","6,610,000",
2026,대학교,사립,서울,기존,서울한영대학교,인문대학,사회복지학과,170,"7,240,529.4","7,240,529.4",
2026,대학교,사립,서울,기존,서울한영대학교,인문대학,상담심리학과,135,"7,404,000","7,404,000",
2026,대학교,사립,서울,기존,서울한영대학교,인문대학,신학과,45,"7,404,000","7,404,000",
2026,대학교,사립,서울,기존,서울한영대학교,인문대학,아동보육학과,120,"7,404,000","7,404,000",
2026,대학교,사립,서울,기존,서울한영대학교,인문대학,유아특수재활학과,40,"6,610,000","6,610,000",
2026,대학교,사립,서울,기존,서울한영대학교,예능대학,음악예술학부,20,"8,046,000","8,046,000",
2026,대학교,사립,서울,기존,서울한영대학교,인문대학,재활복지학과,130,"7,251,307.7","7,251,307.7",
2026,대학교,사립,서울,기존,서울한영대학교,인문대학,재활상담심리학과,40,"6,610,000","6,610,000",
2026,대학교,사립,충북,기존,서원대학교,IT문화예술대학,AI소프트웨어학과,133,"8,361,323.3","8,361,323.3",
2026,대학교,사립,충북,기존,서원대학교,IT문화예술대학,건축학과,180,"8,360,333.3","8,360,333.3",
2026,대학교,사립,충북,기존,서원대학교,미래대학,경영・부동산전공,10,"6,624,400","6,624,400",
2026,대학교,사립,충북,기존,서원대학교,공공서비스대학,경영학부,180,"6,612,000","6,612,000",
2026,대학교,사립,충북,기존,서원대학교,공공서비스대학,경영학전공,60,"6,818,000","6,818,000",
2026,대학교,사립,충북,기존,서원대학교,공공서비스대학,경찰행정전공,135,"6,632,666.7","6,632,666.7",
2026,대학교,사립,충북,기존,서원대학교,공공서비스대학,경찰행정학부,90,"6,962,000","6,962,000",
2026,대학교,사립,충북,기존,서원대학교,IT문화예술대학,광고홍보학과,160,"6,715,000","6,715,000",
2026,대학교,사립,충북,기존,서원대학교,사범대학,교육학과,88,"6,715,000","6,715,000",
2026,대학교,사립,충북,기존,서원대학교,사범대학,국어교육과,100,"6,715,000","6,715,000",
2026,대학교,사립,충북,기존,서원대학교,IT문화예술대학,디자인학과,160,"8,359,000","8,359,000",
2026,대학교,사립,충북,기존,서원대학교,미래대학,라이프설계전공,5,"6,846,800","6,846,800",
2026,대학교,사립,충북,기존,서원대학교,바이오헬스대학,레저스포츠학부,170,"7,433,176.5","7,433,176.5",
2026,대학교,사립,충북,기존,서원대학교,IT문화예술대학,멀티미디어전공,96,"8,294,000","8,294,000",
2026,대학교,사립,충북,기존,서원대학교,공공서비스대학,무역학전공,60,"6,818,000","6,818,000",
2026,대학교,사립,충북,기존,서원대학교,미래대학,문화예술경영전공,5,"6,846,800","6,846,800",
2026,대학교,사립,충북,기존,서원대학교,IT문화예술대학,미디어콘텐츠학부,60,"8,644,000","8,644,000",
2026,대학교,사립,충북,기존,서원대학교,미래대학,바이오코스메틱전공,3,"6,866,000","6,866,000",
2026,대학교,사립,충북,기존,서원대학교,바이오헬스대학,바이오코스메틱학과,165,"8,366,363.6","8,366,363.6",
2026,대학교,사립,충북,기존,서원대학교,공공서비스대학,범죄수사전공,135,"6,632,666.7","6,632,666.7",
2026,대학교,사립,충북,기존,서원대학교,공공서비스대학,복지행정학전공,115,"6,624,608.7","6,624,608.7",
2026,대학교,사립,충북,기존,서원대학교,바이오헬스대학,뷰티학과,280,"8,359,000","8,359,000",
2026,대학교,사립,충북,기존,서원대학교,사범대학,사회교육과,100,"6,715,000","6,715,000",
2026,대학교,사립,충북,기존,서원대학교,공공서비스대학,사회복지학부,60,"6,962,000","6,962,000",
2026,대학교,사립,충북,기존,서원대학교,미래대학,사회복지학전공,7,"6,620,857.1","6,620,857.1",
2026,대학교,사립,충북,기존,서원대학교,공공서비스대학,사회복지학전공,115,"6,624,608.7","6,624,608.7",
2026,대학교,사립,충북,기존,서원대학교,미래대학,상담심리전공,3,"6,866,000","6,866,000",
2026,대학교,사립,충북,기존,서원대학교,공공서비스대학,상담심리학과,200,"6,715,000","6,715,000",
2026,대학교,사립,충북,기존,서원대학교,사범대학,생물교육과,100,"7,576,500","7,576,500",
2026,대학교,사립,충북,기존,서원대학교,미래대학,생활체육전공,6,"6,564,000","6,564,000",
2026,대학교,사립,충북,기존,서원대학교,공공서비스대학,소방행정학과,200,"6,715,000","6,715,000",
2026,대학교,사립,충북,기존,서원대학교,사범대학,수학교육과,100,"7,576,500","7,576,500",
2026,대학교,사립,충북,기존,서원대학교,바이오헬스대학,스포츠산업전공,90,"7,718,000","7,718,000",
2026,대학교,사립,충북,기존,서원대학교,바이오헬스대학,스포츠지도전공,90,"7,718,000","7,718,000",
2026,대학교,사립,충북,기존,서원대학교,바이오헬스대학,식품공학과,120,"8,381,500","8,381,500",
2026,대학교,사립,충북,기존,서원대학교,바이오헬스대학,식품영양학과,160,"7,576,500","7,576,500",
2026,대학교,사립,충북,기존,서원대학교,공공서비스대학,아동복지학과,140,"6,690,000","6,690,000",
2026,대학교,사립,충북,기존,서원대학교,사범대학,역사교육과,100,"6,715,000","6,715,000",
2026,대학교,사립,충북,기존,서원대학교,IT문화예술대학,영상미디어전공,99,"8,294,000","8,294,000",
2026,대학교,사립,충북,기존,서원대학교,사범대학,영어교육과,100,"6,715,000","6,715,000",
2026,대학교,사립,충북,기존,서원대학교,미래대학,외식경영전공,1,"6,962,000","6,962,000",
2026,대학교,사립,충북,기존,서원대학교,IT문화예술대학,웹툰콘텐츠학과,160,"8,359,000","8,359,000",
2026,대학교,사립,충북,기존,서원대학교,사범대학,유아교육과,128,"6,715,000","6,715,000",
2026,대학교,사립,충북,기존,서원대학교,사범대학,윤리교육과,92,"6,715,000","6,715,000",
2026,대학교,사립,충북,기존,서원대학교,사범대학,음악교육과,92,"8,359,000","8,359,000",
2026,대학교,사립,충북,기존,서원대학교,공공서비스대학,응급구조학과,130,"8,555,384.6","8,555,384.6",
2026,대학교,사립,충북,기존,서원대학교,융복합대학,자유전공학부,30,"6,962,000","6,962,000",
2026,대학교,사립,충북,기존,서원대학교,바이오헬스대학,제약공학과,160,"8,381,500","8,381,500",
2026,대학교,사립,충북,기존,서원대학교,사범대학,체육교육과,168,"7,587,500","7,587,500",
2026,대학교,사립,충북,기존,서원대학교,IT문화예술대학,컴퓨터공학과,152,"8,407,789.5","8,407,789.5",
2026,대학교,사립,충북,기존,서원대학교,IT문화예술대학,패션의류학과,210,"7,583,238.1","7,583,238.1",
2026,대학교,사립,충북,기존,서원대학교,공공서비스대학,항공관광학과,180,"8,302,000","8,302,000",
2026,대학교,사립,충북,기존,서원대학교,바이오헬스대학,헬스케어운동학과,240,"7,587,500","7,587,500",
2026,대학교,사립,충북,기존,서원대학교,바이오헬스대학,호텔디저트식음료전공,150,"8,256,000","8,256,000",
2026,대학교,사립,충북,기존,서원대학교,바이오헬스대학,호텔외식조리학부,100,"8,644,000","8,644,000",
2026,대학교,사립,충북,기존,서원대학교,바이오헬스대학,호텔조리전공,150,"8,256,000","8,256,000",
2026,대학교,사립,충북,기존,서원대학교,바이오헬스대학,환경공학과,105,"8,357,714.3","8,357,714.3",
2026,대학교,사립,충북,기존,서원대학교,공공서비스대학,회계학전공,60,"6,818,000","6,818,000",
2026,대학교,사립,충남,기존,선문대학교,공과대학,AI소프트웨어학과,190,"8,935,600","8,935,600",
2026,대학교,사립,충남,기존,선문대학교,인문사회대학,IT경영학과,147,"7,961,156.5","7,961,156.5",
2026,대학교,사립,충남,기존,선문대학교,건강보건대학,간호학과,348,"8,933,747.1","8,933,747.1",간호학과
2026,대학교,사립,충남,기존,선문대학교,공과대학,건설시스템안전공학과,29,"8,894,000","8,894,000",
2026,대학교,사립,충남,기존,선문대학교,공과대학,건축학부,273,"8,930,190.5","8,930,190.5",
2026,대학교,사립,충남,기존,선문대학교,인문사회대학,경영학과,379,"7,212,110.8","7,212,110.8",
2026,대학교,사립,충남,기존,선문대학교,인문사회대학,경찰행정법학과,60,"7,322,000","7,322,000",
2026,대학교,사립,충남,기존,선문대학교,인문사회대학,관광호텔경영학과,40,"7,538,000","7,538,000",
2026,대학교,사립,충남,기존,선문대학교,인문사회대학,국어국문학과,25,"7,170,000","7,170,000",
2026,대학교,사립,충남,기존,선문대학교,인문사회대학,국제관계학과,21,"7,170,000","7,170,000",
2026,대학교,사립,충남,기존,선문대학교,인문사회대학,글로벌경제학과,167,"7,206,407.2","7,206,407.2",
2026,대학교,사립,충남,기존,선문대학교,인문사회대학,글로벌관광학부,92,"7,386,000","7,386,000",
2026,대학교,사립,충남,기존,선문대학교,자유전공대학,글로벌인재학부,16,"7,170,000","7,170,000",
2026,대학교,사립,충남,기존,선문대학교,자유전공대학,글로벌자유전공학부 국제경영학,34,"7,246,000","7,246,000",
2026,대학교,사립,충남,기존,선문대학교,인문사회대학,글로벌한국어교육학과,21,"7,170,000","7,170,000",
2026,대학교,사립,충남,기존,선문대학교,인문사회대학,글로벌한국학과,27,"7,170,000","7,170,000",
2026,대학교,사립,충남,기존,선문대학교,공과대학,기계공학과,243,"8,932,156.4","8,932,156.4",
2026,대학교,사립,충남,기존,선문대학교,공과대학,디스플레이반도체공학과,167,"8,927,676.6","8,927,676.6",
2026,대학교,사립,충남,기존,선문대학교,예술체육대학,디자인학부,220,"8,932,690.9","8,932,690.9",
2026,대학교,사립,충남,기존,선문대학교,인문사회대학,디지털콘텐츠학과,40,"7,322,000","7,322,000",
2026,대학교,사립,충남,기존,선문대학교,인문사회대학,디지털콘텐츠학부,45,"7,170,000","7,170,000",
2026,대학교,사립,충남,기존,선문대학교,예술체육대학,무도경호학과,35,"8,424,000","8,424,000",
2026,대학교,사립,충남,기존,선문대학교,예술체육대학,무도경호학부,60,"8,272,000","8,272,000",
2026,대학교,사립,충남,기존,선문대학교,예술체육대학,무도학부,112,"8,272,000","8,272,000",
2026,대학교,사립,충남,기존,선문대학교,건강보건대학,물리치료학과,168,"8,932,000","8,932,000",물리치료학과
2026,대학교,사립,충남,기존,선문대학교,인문사회대학,미디어커뮤니케이션학부,262,"7,427,771","7,427,771",
2026,대학교,사립,충남,기존,선문대학교,공과대학,미래자동차공학부,196,"8,932,775.5","8,932,775.5",
2026,대학교,사립,충남,기존,선문대학교,공과대학,반도체소재공학과,98,"8,968,449","8,968,449",
2026,대학교,사립,충남,기존,선문대학교,인문사회대학,법・경찰학과,181,"7,170,000","7,170,000",
2026,대학교,사립,충남,기존,선문대학교,인문사회대학,사학과,112,"7,206,642.9","7,206,642.9",
2026,대학교,사립,충남,기존,선문대학교,인문사회대학,사회복지학과,190,"7,210,000","7,210,000",
2026,대학교,사립,충남,기존,선문대학교,공과대학,산업경영공학과,35,"9,046,000","9,046,000",
2026,대학교,사립,충남,기존,선문대학교,공과대학,산업안전경영공학과,153,"8,894,000","8,894,000",
2026,대학교,사립,충남,기존,선문대학교,인문사회대학,상담심리학과,178,"7,209,280.9","7,209,280.9",
2026,대학교,사립,충남,기존,선문대학교,공과대학,소방방재안전학과,95,"8,948,400","8,948,400",
